timestamp,length,direction,src_ip,dst_ip,relative_time
1760125104.5592792,602,incoming,64.65.63.15,192.168.202.136,0.0
1760125104.6023135,66,outgoing,192.168.202.136,64.65.63.15,0.04303431510925293
1760125104.8522842,602,incoming,185.220.101.106,192.168.202.136,0.29300498962402344
1760125104.8524284,66,outgoing,192.168.202.136,185.220.101.106,0.2931492328643799
1760125108.5278206,602,incoming,64.65.63.15,192.168.202.136,3.968541383743286
1760125108.5280087,66,outgoing,192.168.202.136,64.65.63.15,3.9687294960021973
1760125109.2785146,602,outgoing,192.168.202.136,185.220.101.106,4.719235420227051
1760125109.2973847,66,incoming,185.220.101.106,192.168.202.136,4.738105535507202
1760125111.1313965,602,outgoing,192.168.202.136,185.220.101.106,6.572117328643799
1760125111.1537712,66,incoming,185.220.101.106,192.168.202.136,6.594491958618164
1760125111.6555123,602,outgoing,192.168.202.136,64.65.63.15,7.096233129501343
1760125111.655547,602,outgoing,192.168.202.136,185.220.101.106,7.0962677001953125
1760125111.6789417,602,incoming,185.220.101.106,192.168.202.136,7.119662523269653
1760125111.6789958,66,outgoing,192.168.202.136,185.220.101.106,7.119716644287109
1760125111.702077,66,incoming,185.220.101.106,192.168.202.136,7.1427977085113525
1760125111.7054806,66,incoming,64.65.63.15,192.168.202.136,7.1462013721466064
1760125111.7926946,2144,outgoing,192.168.202.136,185.220.101.106,7.233415365219116
1760125111.8122306,66,incoming,185.220.101.106,192.168.202.136,7.252951383590698
1760125111.8129811,66,incoming,185.220.101.106,192.168.202.136,7.25370192527771
1760125111.9630084,602,incoming,185.220.101.106,192.168.202.136,7.403729200363159
1760125111.96313,66,outgoing,192.168.202.136,185.220.101.106,7.403850793838501
1760125111.9640622,602,outgoing,192.168.202.136,185.220.101.106,7.404783010482788
1760125111.9806209,602,incoming,64.65.63.15,192.168.202.136,7.42134165763855
1760125111.9807506,66,outgoing,192.168.202.136,64.65.63.15,7.421471357345581
1760125111.98195,602,outgoing,192.168.202.136,64.65.63.15,7.422670841217041
1760125111.9911008,66,incoming,185.220.101.106,192.168.202.136,7.431821584701538
1760125112.005383,66,incoming,64.65.63.15,192.168.202.136,7.446103811264038
1760125112.318949,602,incoming,64.65.63.15,192.168.202.136,7.759669780731201
1760125112.3202085,602,outgoing,192.168.202.136,64.65.63.15,7.760929346084595
1760125112.3405619,66,incoming,64.65.63.15,192.168.202.136,7.781282663345337
1760125112.377739,1401,incoming,185.220.101.106,192.168.202.136,7.818459749221802
1760125112.383638,1837,incoming,185.220.101.106,192.168.202.136,7.824358701705933
1760125112.3839412,66,outgoing,192.168.202.136,185.220.101.106,7.82466197013855
1760125112.4118645,1519,incoming,185.220.101.106,192.168.202.136,7.852585315704346
1760125112.4121952,66,outgoing,192.168.202.136,185.220.101.106,7.85291600227356
1760125112.6298752,713,incoming,185.220.101.106,192.168.202.136,8.070595979690552
1760125112.630924,602,outgoing,192.168.202.136,185.220.101.106,8.07164478302002
1760125112.65443,66,incoming,185.220.101.106,192.168.202.136,8.095150709152222
1760125112.654468,602,outgoing,192.168.202.136,185.220.101.106,8.095188856124878
1760125112.6754646,66,incoming,185.220.101.106,192.168.202.136,8.116185426712036
1760125112.799694,602,incoming,64.65.63.15,192.168.202.136,8.24041485786438
1760125112.8005295,602,outgoing,192.168.202.136,64.65.63.15,8.241250276565552
1760125112.8176064,66,incoming,64.65.63.15,192.168.202.136,8.25832724571228
1760125112.9724212,602,incoming,185.220.101.106,192.168.202.136,8.413141965866089
1760125112.9732482,602,outgoing,192.168.202.136,185.220.101.106,8.413969039916992
1760125112.9955292,66,incoming,185.220.101.106,192.168.202.136,8.43624997138977
1760125113.1920452,602,incoming,64.65.63.15,192.168.202.136,8.632766008377075
1760125113.192633,602,outgoing,192.168.202.136,64.65.63.15,8.63335371017456
1760125113.2102902,66,incoming,64.65.63.15,192.168.202.136,8.651010990142822
1760125113.3431656,602,incoming,185.220.101.106,192.168.202.136,8.783886432647705
1760125113.3450406,602,outgoing,192.168.202.136,185.220.101.106,8.78576135635376
1760125113.3666887,66,incoming,185.220.101.106,192.168.202.136,8.807409524917603
1760125113.5963514,602,incoming,185.220.101.106,192.168.202.136,9.03707218170166
1760125113.5969422,602,outgoing,192.168.202.136,185.220.101.106,9.037662982940674
1760125113.620874,66,incoming,185.220.101.106,192.168.202.136,9.061594724655151
1760125118.9949777,602,outgoing,192.168.202.136,185.220.101.106,14.435698509216309
1760125119.0126586,66,incoming,185.220.101.106,192.168.202.136,14.453379392623901
1760125119.3268049,602,incoming,64.65.63.15,192.168.202.136,14.767525672912598
1760125119.3705816,66,outgoing,192.168.202.136,64.65.63.15,14.811302423477173
1760125122.4731085,602,incoming,185.220.101.106,192.168.202.136,17.91382932662964
1760125122.5144825,66,outgoing,192.168.202.136,185.220.101.106,17.95520329475403
1760125122.6641788,602,outgoing,192.168.202.136,64.65.63.15,18.104899644851685
1760125122.685278,66,incoming,64.65.63.15,192.168.202.136,18.125998735427856
1760125122.956761,602,incoming,64.65.63.15,192.168.202.136,18.397481679916382
1760125122.956899,66,outgoing,192.168.202.136,64.65.63.15,18.39761972427368
1760125122.9584155,602,outgoing,192.168.202.136,64.65.63.15,18.399136304855347
1760125122.9819736,66,incoming,64.65.63.15,192.168.202.136,18.422694444656372
1760125123.2846081,602,incoming,64.65.63.15,192.168.202.136,18.72532892227173
1760125123.2861102,602,outgoing,192.168.202.136,64.65.63.15,18.72683095932007
1760125123.3054833,66,incoming,64.65.63.15,192.168.202.136,18.746204137802124
1760125123.6284955,602,incoming,64.65.63.15,192.168.202.136,19.06921625137329
1760125123.6705673,66,outgoing,192.168.202.136,64.65.63.15,19.11128807067871
1760125123.8571458,1116,incoming,185.220.101.106,192.168.202.136,19.297866582870483
1760125123.8573146,66,outgoing,192.168.202.136,185.220.101.106,19.298035383224487
1760125123.8608663,602,outgoing,192.168.202.136,185.220.101.106,19.301587104797363
1760125123.8766663,66,incoming,185.220.101.106,192.168.202.136,19.317387104034424
1760125128.8613472,602,outgoing,192.168.202.136,64.65.63.15,24.30206799507141
1760125128.8860595,66,incoming,64.65.63.15,192.168.202.136,24.326780319213867
1760125130.100694,602,incoming,185.220.101.106,192.168.202.136,25.541414737701416
1760125130.1426816,66,outgoing,192.168.202.136,185.220.101.106,25.583402395248413
1760125133.6932957,602,outgoing,192.168.202.136,185.220.101.106,29.134016513824463
1760125133.7178216,66,incoming,185.220.101.106,192.168.202.136,29.15854239463806
1760125134.0083597,602,incoming,185.220.101.106,192.168.202.136,29.44908046722412
1760125134.008446,66,outgoing,192.168.202.136,185.220.101.106,29.449166774749756
1760125134.0090292,602,outgoing,192.168.202.136,185.220.101.106,29.44974994659424
1760125134.0319846,66,incoming,185.220.101.106,192.168.202.136,29.472705364227295
1760125134.3038774,602,incoming,185.220.101.106,192.168.202.136,29.744598150253296
1760125134.3053093,602,outgoing,192.168.202.136,185.220.101.106,29.74603009223938
1760125134.3270407,66,incoming,185.220.101.106,192.168.202.136,29.76776146888733
1760125134.625537,602,incoming,185.220.101.106,192.168.202.136,30.06625771522522
1760125134.6666832,66,outgoing,192.168.202.136,185.220.101.106,30.107403993606567
1760125135.5273826,602,outgoing,192.168.202.136,64.65.63.15,30.968103408813477
1760125135.5526214,66,incoming,64.65.63.15,192.168.202.136,30.99334216117859
1760125136.6045358,602,incoming,45.11.59.28,192.168.202.136,32.04525661468506
1760125136.6047587,66,outgoing,192.168.202.136,45.11.59.28,32.04547953605652
1760125138.9305592,602,outgoing,192.168.202.136,64.65.63.15,34.37127995491028
1760125138.9518673,66,incoming,64.65.63.15,192.168.202.136,34.39258813858032
1760125141.9117367,602,incoming,185.220.101.106,192.168.202.136,37.35245752334595
1760125141.91189,66,outgoing,192.168.202.136,185.220.101.106,37.35261082649231
1760125144.7166626,602,outgoing,192.168.202.136,64.65.63.15,40.15738344192505
1760125144.7386773,66,incoming,64.65.63.15,192.168.202.136,40.17939805984497
1760125145.004097,602,incoming,64.65.63.15,192.168.202.136,40.444817781448364
1760125145.0042906,66,outgoing,192.168.202.136,64.65.63.15,40.445011377334595
1760125145.0055215,602,outgoing,192.168.202.136,64.65.63.15,40.446242332458496
1760125145.022626,66,incoming,64.65.63.15,192.168.202.136,40.46334671974182
1760125145.3513288,602,incoming,64.65.63.15,192.168.202.136,40.79204964637756
1760125145.352654,602,outgoing,192.168.202.136,64.65.63.15,40.79337477684021
1760125145.3752182,66,incoming,64.65.63.15,192.168.202.136,40.81593894958496
1760125145.7694087,602,incoming,64.65.63.15,192.168.202.136,41.210129499435425
1760125145.810461,66,outgoing,192.168.202.136,64.65.63.15,41.251181840896606
1760125148.7434971,602,outgoing,192.168.202.136,185.220.101.106,44.18421792984009
1760125148.7691858,66,incoming,185.220.101.106,192.168.202.136,44.209906578063965
1760125153.2026305,602,outgoing,192.168.202.136,64.65.63.15,48.643351316452026
1760125153.226483,66,incoming,64.65.63.15,192.168.202.136,48.66720390319824
1760125156.4707701,602,incoming,185.220.101.106,192.168.202.136,51.91149091720581
1760125156.470926,66,outgoing,192.168.202.136,185.220.101.106,51.91164684295654
1760125159.2229445,602,outgoing,192.168.202.136,64.65.63.15,54.66366529464722
1760125159.2426326,66,incoming,64.65.63.15,192.168.202.136,54.683353424072266
1760125159.9529634,602,incoming,185.220.101.106,192.168.202.136,55.39368414878845
1760125159.9531348,66,outgoing,192.168.202.136,185.220.101.106,55.393855571746826
1760125165.1594334,602,incoming,64.65.63.15,192.168.202.136,60.60015416145325
1760125165.1596172,66,outgoing,192.168.202.136,64.65.63.15,60.600337982177734
1760125167.066794,602,outgoing,192.168.202.136,185.220.101.106,62.5075147151947
1760125167.0866973,66,incoming,185.220.101.106,192.168.202.136,62.52741813659668
1760125167.1462736,602,incoming,185.220.101.106,192.168.202.136,62.58699440956116
1760125167.1464226,66,outgoing,192.168.202.136,185.220.101.106,62.587143421173096
1760125169.089769,602,outgoing,192.168.202.136,64.65.63.15,64.53048968315125
1760125169.1063926,66,incoming,64.65.63.15,192.168.202.136,64.5471134185791
1760125169.1685524,602,incoming,64.65.63.15,192.168.202.136,64.60927319526672
1760125169.1687121,66,outgoing,192.168.202.136,64.65.63.15,64.60943293571472
1760125171.9042923,602,outgoing,192.168.202.136,64.65.63.15,67.34501314163208
1760125171.9209917,66,incoming,64.65.63.15,192.168.202.136,67.36171245574951
1760125172.4050424,602,incoming,64.65.63.15,192.168.202.136,67.84576320648193
1760125172.4051108,66,outgoing,192.168.202.136,64.65.63.15,67.84583163261414
1760125172.4614592,2144,outgoing,192.168.202.136,64.65.63.15,67.90217995643616
1760125172.4821095,66,incoming,64.65.63.15,192.168.202.136,67.92283034324646
1760125172.48211,66,incoming,64.65.63.15,192.168.202.136,67.92283082008362
1760125172.6601157,602,outgoing,192.168.202.136,185.220.101.106,68.10083651542664
1760125172.6759825,66,incoming,185.220.101.106,192.168.202.136,68.11670327186584
1760125172.8166106,602,outgoing,192.168.202.136,64.65.63.15,68.25733137130737
1760125172.816644,602,outgoing,192.168.202.136,185.220.101.106,68.25736474990845
1760125172.8338544,66,incoming,64.65.63.15,192.168.202.136,68.27457523345947
1760125172.8453581,66,incoming,185.220.101.106,192.168.202.136,68.28607892990112
1760125173.1887603,602,incoming,185.220.101.106,192.168.202.136,68.62948107719421
1760125173.1888595,66,outgoing,192.168.202.136,185.220.101.106,68.62958025932312
1760125173.189687,602,outgoing,192.168.202.136,185.220.101.106,68.63040781021118
1760125173.2077067,66,incoming,185.220.101.106,192.168.202.136,68.64842748641968
1760125173.2225704,2736,incoming,64.65.63.15,192.168.202.136,68.6632912158966
1760125173.2227147,66,outgoing,192.168.202.136,64.65.63.15,68.66343545913696
1760125173.222725,1016,incoming,64.65.63.15,192.168.202.136,68.66344571113586
1760125173.2227304,66,outgoing,192.168.202.136,64.65.63.15,68.66345119476318
1760125173.2835186,1514,incoming,64.65.63.15,192.168.202.136,68.72423934936523
1760125173.283669,66,outgoing,192.168.202.136,64.65.63.15,68.72438979148865
1760125173.284892,602,outgoing,192.168.202.136,64.65.63.15,68.72561287879944
1760125173.3019152,66,incoming,64.65.63.15,192.168.202.136,68.74263596534729
1760125173.480989,602,incoming,185.220.101.106,192.168.202.136,68.92170977592468
1760125173.4819193,204,incoming,64.65.63.15,192.168.202.136,68.92264008522034
1760125173.4826965,602,outgoing,192.168.202.136,185.220.101.106,68.92341732978821
1760125173.486013,602,outgoing,192.168.202.136,64.65.63.15,68.92673373222351
1760125173.5019028,66,incoming,185.220.101.106,192.168.202.136,68.94262361526489
1760125173.5044425,66,incoming,64.65.63.15,192.168.202.136,68.94516324996948
1760125173.783258,602,incoming,64.65.63.15,192.168.202.136,69.22397875785828
1760125173.7847848,602,outgoing,192.168.202.136,64.65.63.15,69.22550559043884
1760125173.803307,66,incoming,64.65.63.15,192.168.202.136,69.24402785301208
1760125173.8243654,602,incoming,185.220.101.106,192.168.202.136,69.26508617401123
1760125173.8253403,602,outgoing,192.168.202.136,185.220.101.106,69.26606106758118
1760125173.8447382,66,incoming,185.220.101.106,192.168.202.136,69.28545904159546
1760125174.0886762,602,incoming,64.65.63.15,192.168.202.136,69.52939701080322
1760125174.0906384,602,outgoing,192.168.202.136,64.65.63.15,69.53135919570923
1760125174.1121407,66,incoming,64.65.63.15,192.168.202.136,69.55286145210266
1760125174.174716,602,incoming,185.220.101.106,192.168.202.136,69.61543679237366
1760125174.1752336,602,outgoing,192.168.202.136,185.220.101.106,69.61595439910889
1760125174.198047,66,incoming,185.220.101.106,192.168.202.136,69.6387677192688
1760125174.3488288,602,incoming,64.65.63.15,192.168.202.136,69.7895495891571
1760125174.3497295,602,outgoing,192.168.202.136,64.65.63.15,69.79045033454895
1760125174.370913,66,incoming,64.65.63.15,192.168.202.136,69.81163382530212
1760125174.9010477,602,incoming,64.65.63.15,192.168.202.136,70.34176850318909
1760125174.9017303,602,outgoing,192.168.202.136,64.65.63.15,70.34245109558105
1760125174.9273736,66,incoming,64.65.63.15,192.168.202.136,70.3680944442749
1760125175.1866248,1116,incoming,64.65.63.15,192.168.202.136,70.6273455619812
1760125175.1905186,602,outgoing,192.168.202.136,64.65.63.15,70.63123941421509
1760125175.209124,66,incoming,64.65.63.15,192.168.202.136,70.64984488487244
1760125179.6991231,602,outgoing,192.168.202.136,64.65.63.15,75.13984394073486
1760125179.72262,66,incoming,64.65.63.15,192.168.202.136,75.16334080696106
1760125181.8759475,602,incoming,185.220.101.106,192.168.202.136,77.31666827201843
1760125181.9184172,66,outgoing,192.168.202.136,185.220.101.106,77.35913801193237
1760125184.018984,602,outgoing,192.168.202.136,64.65.63.15,79.45970487594604
1760125184.0428946,66,incoming,64.65.63.15,192.168.202.136,79.48361539840698
1760125188.3035426,602,outgoing,192.168.202.136,64.65.63.15,83.74426341056824
1760125188.328187,66,incoming,64.65.63.15,192.168.202.136,83.76890778541565
1760125190.761501,602,incoming,185.220.101.106,192.168.202.136,86.20222187042236
1760125190.761634,66,outgoing,192.168.202.136,185.220.101.106,86.2023549079895
1760125194.158505,602,outgoing,192.168.202.136,185.220.101.106,89.59922575950623
1760125194.178653,66,incoming,185.220.101.106,192.168.202.136,89.61937379837036
1760125196.7900865,602,incoming,64.65.63.15,192.168.202.136,92.23080730438232
1760125196.830396,66,outgoing,192.168.202.136,64.65.63.15,92.27111673355103
1760125197.0657473,602,outgoing,192.168.202.136,185.220.101.106,92.50646805763245
1760125197.0836546,66,incoming,185.220.101.106,192.168.202.136,92.52437543869019
1760125199.535123,602,outgoing,192.168.202.136,64.65.63.15,94.97584390640259
1760125199.5589378,66,incoming,64.65.63.15,192.168.202.136,94.99965858459473
1760125205.3400836,602,incoming,185.220.101.106,192.168.202.136,100.78080439567566
1760125205.34023,66,outgoing,192.168.202.136,185.220.101.106,100.78095078468323
1760125205.943808,602,outgoing,192.168.202.136,64.65.63.15,101.38452887535095
1760125205.9667962,66,incoming,64.65.63.15,192.168.202.136,101.40751695632935
1760125210.326591,602,incoming,64.65.63.15,192.168.202.136,105.76731181144714
1760125210.3267324,66,outgoing,192.168.202.136,64.65.63.15,105.76745319366455
1760125212.1347566,602,outgoing,192.168.202.136,185.220.101.106,107.57547736167908
1760125212.1562874,66,incoming,185.220.101.106,192.168.202.136,107.597008228302
1760125213.6135397,602,incoming,64.65.63.15,192.168.202.136,109.05426049232483
1760125213.6136992,66,outgoing,192.168.202.136,64.65.63.15,109.05441999435425
1760125219.1446471,602,incoming,185.220.101.106,192.168.202.136,114.58536791801453
1760125219.144812,66,outgoing,192.168.202.136,185.220.101.106,114.58553290367126
1760125220.767734,602,outgoing,192.168.202.136,64.65.63.15,116.20845484733582
1760125220.789726,66,incoming,64.65.63.15,192.168.202.136,116.23044681549072
1760125224.3659883,602,outgoing,192.168.202.136,185.220.101.106,119.8067090511322
1760125224.3951974,66,incoming,185.220.101.106,192.168.202.136,119.83591818809509
1760125224.4284341,602,incoming,64.65.63.15,192.168.202.136,119.86915493011475
1760125224.4285614,66,outgoing,192.168.202.136,64.65.63.15,119.86928224563599
1760125227.7495675,602,incoming,64.65.63.15,192.168.202.136,123.19028830528259
1760125227.7497182,66,outgoing,192.168.202.136,64.65.63.15,123.19043898582458
1760125232.3064494,602,outgoing,192.168.202.136,185.220.101.106,127.74717020988464
1760125232.326891,66,incoming,185.220.101.106,192.168.202.136,127.76761174201965
1760125232.9351459,602,incoming,64.65.63.15,192.168.202.136,128.37586665153503
1760125232.9352856,66,outgoing,192.168.202.136,64.65.63.15,128.3760063648224
1760125235.2565384,602,outgoing,192.168.202.136,64.65.63.15,130.69725918769836
1760125235.2745948,66,incoming,64.65.63.15,192.168.202.136,130.71531558036804
1760125235.7508147,602,incoming,64.65.63.15,192.168.202.136,131.19153547286987
1760125235.7509665,66,outgoing,192.168.202.136,64.65.63.15,131.19168734550476
1760125235.8560934,2144,outgoing,192.168.202.136,64.65.63.15,131.29681420326233
1760125235.8746092,66,incoming,64.65.63.15,192.168.202.136,131.31533002853394
1760125235.8752317,66,incoming,64.65.63.15,192.168.202.136,131.31595253944397
1760125236.634204,3686,incoming,64.65.63.15,192.168.202.136,132.07492470741272
1760125236.634355,66,outgoing,192.168.202.136,64.65.63.15,132.07507586479187
1760125236.8644447,602,incoming,185.220.101.106,192.168.202.136,132.3051655292511
1760125236.8646445,66,outgoing,192.168.202.136,185.220.101.106,132.30536532402039
1760125236.8928938,1116,incoming,64.65.63.15,192.168.202.136,132.3336145877838
1760125236.893047,66,outgoing,192.168.202.136,64.65.63.15,132.33376789093018
1760125236.896628,602,outgoing,192.168.202.136,64.65.63.15,132.3373486995697
1760125236.9217556,66,incoming,64.65.63.15,192.168.202.136,132.36247634887695
1760125237.4106014,602,incoming,64.65.63.15,192.168.202.136,132.85132217407227
1760125237.4116154,602,outgoing,192.168.202.136,64.65.63.15,132.85233616828918
1760125237.4368114,66,incoming,64.65.63.15,192.168.202.136,132.87753224372864
1760125239.3590505,1116,incoming,64.65.63.15,192.168.202.136,134.79977130889893
1760125239.3637366,602,outgoing,192.168.202.136,64.65.63.15,134.80445742607117
1760125239.3863046,66,incoming,64.65.63.15,192.168.202.136,134.82702541351318
1760125242.6016123,602,incoming,185.220.101.106,192.168.202.136,138.04233312606812
1760125242.601762,66,outgoing,192.168.202.136,185.220.101.106,138.0424828529358
1760125245.2369456,602,incoming,64.65.63.15,192.168.202.136,140.67766642570496
1760125245.2783952,66,outgoing,192.168.202.136,64.65.63.15,140.71911597251892
1760125246.9306185,602,outgoing,192.168.202.136,185.220.101.106,142.37133932113647
1760125246.9494865,66,incoming,185.220.101.106,192.168.202.136,142.3902072906494
1760125249.9721835,602,outgoing,192.168.202.136,64.65.63.15,145.41290426254272
1760125249.9938676,66,incoming,64.65.63.15,192.168.202.136,145.434588432312
1760125255.1442506,602,incoming,64.65.63.15,192.168.202.136,150.58497142791748
1760125255.1444006,66,outgoing,192.168.202.136,64.65.63.15,150.58512139320374
1760125255.2574823,602,outgoing,192.168.202.136,185.220.101.106,150.69820308685303
1760125255.2642155,602,incoming,185.220.101.106,192.168.202.136,150.70493626594543
1760125255.264258,66,outgoing,192.168.202.136,185.220.101.106,150.70497870445251
1760125255.2765648,66,incoming,185.220.101.106,192.168.202.136,150.71728563308716
1760125258.5961392,602,outgoing,192.168.202.136,185.220.101.106,154.03685998916626
1760125258.618974,66,incoming,185.220.101.106,192.168.202.136,154.0596947669983
1760125262.1775482,602,incoming,185.220.101.106,192.168.202.136,157.6182689666748
1760125262.1777322,66,outgoing,192.168.202.136,185.220.101.106,157.61845302581787
1760125262.730842,602,outgoing,192.168.202.136,64.65.63.15,158.17156291007996
1760125262.7552617,66,incoming,64.65.63.15,192.168.202.136,158.19598245620728
1760125268.6694098,602,incoming,185.220.101.106,192.168.202.136,164.11013054847717
1760125268.6695843,66,outgoing,192.168.202.136,185.220.101.106,164.11030507087708
1760125269.1991894,602,outgoing,192.168.202.136,64.65.63.15,164.63991022109985
1760125269.2256591,66,incoming,64.65.63.15,192.168.202.136,164.66637992858887
1760125274.4344532,602,outgoing,192.168.202.136,64.65.63.15,169.87517404556274
1760125274.4564233,66,incoming,64.65.63.15,192.168.202.136,169.89714407920837
1760125274.6120782,602,incoming,185.220.101.106,192.168.202.136,170.05279898643494
1760125274.6122146,66,outgoing,192.168.202.136,185.220.101.106,170.05293536186218
1760125279.751382,602,outgoing,192.168.202.136,185.220.101.106,175.19210290908813
1760125279.7682626,66,incoming,185.220.101.106,192.168.202.136,175.20898342132568
1760125280.2235322,602,outgoing,192.168.202.136,64.65.63.15,175.6642529964447
1760125280.242385,66,incoming,64.65.63.15,192.168.202.136,175.68310570716858
1760125282.2586122,602,outgoing,192.168.202.136,185.220.101.106,177.6993329524994
1760125282.2764294,66,incoming,185.220.101.106,192.168.202.136,177.71715021133423
1760125284.9161167,602,incoming,64.65.63.15,192.168.202.136,180.35683751106262
1760125284.91625,66,outgoing,192.168.202.136,64.65.63.15,180.35697078704834
1760125285.133402,2746,outgoing,192.168.202.136,64.65.63.15,180.5741229057312
1760125285.1334152,1456,outgoing,192.168.202.136,64.65.63.15,180.57413601875305
1760125285.1334345,2658,outgoing,192.168.202.136,185.220.101.106,180.57415533065796
1760125285.133866,1406,outgoing,192.168.202.136,64.65.63.15,180.57458686828613
